Contact Id,Tag Added,Should have Added,Status
wjxeNqmISUhKpFinoPz5,yes,question not found - skip add tag,effected
153wfCbJJOfRbqLLGHsz,yes,question found but answer not found - add tag,not-effected
0OdFPYy4yHnFM81ImNhJ,yes,question not found - skip add tag,effected
5HyqBPwXHEHrNJH6oHhe,yes,question not found - skip add tag,effected
4SmvIomGjpjXFnxMDmMX,yes,question not found - skip add tag,effected
Pxi8LCQsbUySuY2uiXXE,yes,question not found - skip add tag,effected
ct2lq6CgfAav3BCkrkCC,yes,question not found - skip add tag,effected
zNDz2JkFSedlR1TNPzY3,yes,question found but answer not found - add tag,not-effected
9H8gwbrMytiNidAETeFT,yes,question found but answer not found - add tag,not-effected
BiTs7Nt7UXfVLRQrjG6I,yes,question not found - skip add tag,effected
VW15Y2sFEcKrEOOZvEg9,yes,question not found - skip add tag,effected
QXpKQVBNjEKqoWJgqlpo,yes,question not found - skip add tag,effected
ZuBeDfantbst3r9f5G3Z,no,no,not-effected
mHgIAiipSHwYcI2llq10,no,no,not-effected
mQX7Gl30I7yOMmuin1Ks,yes,question not found - skip add tag,effected
14fRBG05Y0VaDSUnNoRe,yes,question not found - skip add tag,effected
AYQbX3Q7gKsWJmbFSfoR,no,no,not-effected
pjmcZVQTsRRx2qTVGtOc,yes,question not found - skip add tag,effected
1LvEAYvYA4LRolPENLgr,yes,question not found - skip add tag,effected
tB3QGDN0mSpsWp1ssCug,yes,question not found - skip add tag,effected
H5izYss8SpUVyqpv3U6P,yes,question not found - skip add tag,effected
Zy8vtdNjwPvaoH22nJZU,no,no,not-effected
1uphtVBUCUPGm7iKps1P,yes,question not found - skip add tag,effected
w3uLzlB7vA8pGYqNk4dX,yes,question not found - skip add tag,effected
v3LPOG8YcEksUS19KYQq,no,no,not-effected
pooNChKr36BYyykgZT84,yes,question not found - skip add tag,effected
b6ooh2PTH03QnPiGZYHa,yes,question not found - skip add tag,effected
9Elss9jEFRlJlvjRgmwm,yes,question not found - skip add tag,effected
O4xHMEBSr8YJYAsszHNC,no,no,not-effected
9kr8efzisa6vh5naCFHG,yes,question not found - skip add tag,effected
x62rC2jdaAb33MBXscH9,yes,question found but answer not found - add tag,not-effected
wMgGG8ySCVapC12JT32S,yes,question found but answer not found - add tag,not-effected
PfrY0TUpHbJL155xMJ6O,yes,question not found - skip add tag,effected
D96UDfCopmGs11GS3Poz,no,no,not-effected
W6kPtoF9vHPC6dmiAMeM,yes,question not found - skip add tag,effected
2vZPn4MmFWEvWiT4Ta5N,yes,question not found - skip add tag,effected
ZLLuNoVSXNxy5joru7sE,yes,question not found - skip add tag,effected
APVLAA1JnBLjs3JveEKE,yes,question not found - skip add tag,effected
ZOLcuhN4oH2j5VmyUQsJ,yes,question not found - skip add tag,effected
1DPZX6XQxnXmZNs57qlh,no,no,not-effected
CS8IRzc4lWZGRh437KIM,no,no,not-effected
nzwqoNNv4XyEbSmQIlSc,yes,question found but answer not found - add tag,not-effected
CxZT9o6OAeW8Vw5316qK,yes,question not found - skip add tag,effected
u2BmeGAcfJwY7O9AWLfK,yes,question not found - skip add tag,effected
d3qmT2ltRONjgekeS2aQ,yes,question not found - skip add tag,effected
Bwkuw6SbSvorIh3tDsYE,no,no,not-effected
aPQybgT4laGcnbUpCwzL,no,no,not-effected
8hF5jceE4feBYh1OZGQz,yes,question not found - skip add tag,effected
D5yW15OTc1P5C5fWNWup,yes,question found but answer not found - add tag,not-effected
2VryXuhvDzOlJzA8Flf8,yes,question not found - skip add tag,effected
q8HuIox2rugxRZe1pSDW,yes,question not found - skip add tag,effected
yzVdPKs8fDi4Bktn5RnR,yes,question not found - skip add tag,effected
NH8P8tq6LqMFkMMdHM9C,yes,question not found - skip add tag,effected
xXLLOmV8U3pe4hC9URMy,yes,question found but answer not found - add tag,not-effected
d2tvV3FtNyPuUz6iIjc2,no,no,not-effected
2YiJGDnHhdSx2MwwKP5t,no,no,not-effected
8Fo9AxuBWpQFtd8PUV6T,yes,question not found - skip add tag,effected
9I8zXo45vZB4BpvCzZbP,no,no,not-effected
Ulb0NuWeiFc6Ze6tGXVw,yes,question not found - skip add tag,effected
KX6mmaJGnRhbOz61abtQ,no,no,not-effected
QiY0cDDRGuyvoi8zMipW,no,no,not-effected
OAzwvrkkiV5rpodKEX47,no,no,not-effected
jxVEud8oX0tqt3Qktz5d,yes,question not found - skip add tag,effected
UFSToDei7cPHLNpr03c6,no,no,not-effected
nBUJPLqJHUTI4u8nkrM6,no,no,not-effected
LDMaCZgnMuxbogISBT3i,yes,question found but answer not found - add tag,not-effected
2Zrk4svhQF8toycuqn2c,no,no,not-effected
7oCupP2hrZ0nm1HG454j,yes,question not found - skip add tag,effected
bX3DJ1NV3Z2mWGRhVLlO,no,no,not-effected
OMI7mcYkwVOSNh0pnSxV,yes,question not found - skip add tag,effected
dVBjSRVKZL71QRPrLDWD,yes,question not found - skip add tag,effected
qqkAO7IglPsWOifkUz6k,yes,question not found - skip add tag,effected
0bhDvCjsFrg5fxJM2Jpq,yes,question not found - skip add tag,effected
wka2zsFGlZLrMtsXHzZp,no,no,not-effected
LLtvTomUoMf0GyXCTK9J,no,no,not-effected
BZADBS6BhJRFkh1jd6qO,no,no,not-effected
JmwdkER7YMouDoBNPbev,yes,question not found - skip add tag,effected
JX0L2pEmia078ZOlbN9q,yes,question not found - skip add tag,effected
oOehPKAt6ZpjQEwOuAGA,yes,question not found - skip add tag,effected
cNOQfm0QpPC4YW9wBt5v,yes,question not found - skip add tag,effected
0Hpm8T7mmaqknZByDbXZ,no,no,not-effected
nKZ6khTTLQHdddJVH2Do,no,no,not-effected
GjLbInNGthIo5TXS2Rx4,no,no,not-effected
9w3PRaKUcVWf5yBHHUcF,yes,question not found - skip add tag,effected
s2Q1ZZ0zK3E5lPpVAMvr,yes,question not found - skip add tag,effected
UaYnmdQzbSe61FXLAxy0,yes,question not found - skip add tag,effected
wc06UdZEAyisdD8zfhSM,yes,question found but answer not found - add tag,not-effected
ZRzNVOUzZOtrKzofXAvG,no,no,not-effected
CgZgIX3sj03cWHlMrLAy,yes,question not found - skip add tag,effected
mTn9tJHdAQkFcjWzayqK,no,no,not-effected
W4LIEJuLPAM1udFeSauo,no,no,not-effected
zc0M2rHCIpsIyx6ZDDlk,yes,question not found - skip add tag,effected
5i3Kfc7YtZPvVathG9HK,yes,question not found - skip add tag,effected
ttUDSXHERVuXWX4l2XRb,yes,question not found - skip add tag,effected
ikRqnjh0geJ6W3HfDNOB,yes,question not found - skip add tag,effected
1DvVYLQuZ6k2AZsE6F0V,yes,question not found - skip add tag,effected
r1s2VvxldK7fuZRuhES1,yes,question not found - skip add tag,effected
mKX0FsEWWJiPWuQhYtkM,no,no,not-effected
REoI8ZLa5ttMkwSptldS,yes,question not found - skip add tag,effected
9DLNoTcHKUy658fqyZAP,yes,question not found - skip add tag,effected
MUEhHaSXckcyplAeDSps,no,no,not-effected
QZU2cRFKFAmscFNo7vrq,yes,question not found - skip add tag,effected
eOSCy7WchrqUDU5rvtWy,yes,question found but answer not found - add tag,not-effected
HBHDbqZ0kC3QlufshpA6,yes,question not found - skip add tag,effected
FLgQECQQFG1eCnEQfiz6,yes,question not found - skip add tag,effected
q5EmcMhY5mfCJVrlXVa7,yes,question not found - skip add tag,effected
fT5GMuJpUjoEEA6svMaw,yes,question not found - skip add tag,effected
HrOW3ri5vsdv3S8trWwz,yes,question not found - skip add tag,effected
VN59TWnsduxfbg3UVdq1,yes,question not found - skip add tag,effected
i41PGvIUsivdHXRTXDCM,yes,question not found - skip add tag,effected
kbXoMrzuhUGIYj142b89,no,no,not-effected
YvwQdAmVVF8pqpy8pimE,yes,question not found - skip add tag,effected
hdetMfeLZNBzEPEzUq33,no,no,not-effected
kra1RkoqFXPk5uaBQcDC,yes,question found but answer not found - add tag,not-effected
9iRPUrBNHp5IRWmgLaap,no,no,not-effected
BXLA7zEVAHUsWdTZrjbT,yes,question not found - skip add tag,effected
bgdFB9SAAF7Tb5lx35Wb,yes,question not found - skip add tag,effected
Wj15FTWrJAAY16xGG28n,yes,question not found - skip add tag,effected
QFlty6LgxSRjHzNg54Lh,no,no,not-effected
9fWso7A7Wrk3tEXpttjP,no,no,not-effected
pUm8c8OXVbi4zlQ1TYnA,yes,question not found - skip add tag,effected
igdhshDnUEZ0uGDRoANe,yes,question not found - skip add tag,effected
5rkQJ9OrwEuKppFcKszY,no,no,not-effected
Cf1TqRgLPVxWdvwguP7x,yes,question not found - skip add tag,effected
nJ0bcpwaJONp5Dj1ql0Y,yes,question found but answer not found - add tag,not-effected
X4wb8sXz0s9aYQnhAKIR,yes,question found but answer not found - add tag,not-effected
FdHV2fU60jpXOm3I6gqQ,yes,question not found - skip add tag,effected
oWPDSMpocQfpcVG8syYF,no,no,not-effected
1m6UGzSOetJVFooXAjEm,no,no,not-effected
TdePrDsEmuujbntTQC4D,no,no,not-effected
LqGu5UclEnqKN6KIzfO7,no,no,not-effected
1pPIPNxxLQT17LljUPyz,yes,question not found - skip add tag,effected
pCWs4ywMhcyHV2CwEhDo,yes,question not found - skip add tag,effected
x0VgXOecZrULpSv7xOyv,yes,question not found - skip add tag,effected
vCBypgMtmK1CMkIchlix,yes,question found but answer not found - add tag,not-effected
pu9FuYB8RguJFoMPkMPm,yes,question found but answer not found - add tag,not-effected
na5r1ZclLPmlEvJkDcEr,no,no,not-effected
xFCyDg0aWLgJxVkReBOo,no,no,not-effected
oaEQKyJNOtawJssyKdfU,yes,question not found - skip add tag,effected
8Jzio91iOHU8Lqqce4qY,yes,question not found - skip add tag,effected
R3l3iP77ZZp8DMV4579O,yes,question not found - skip add tag,effected
PSeC6moBKupmL4LK4oDd,yes,question not found - skip add tag,effected
dR8fhv8wsdPFtRNxE7o3,no,no,not-effected
VGFIH6FKnzfWnQKmjwPs,yes,question found but answer not found - add tag,not-effected
cSV3aXrXRkIxyCVkYIfs,yes,question not found - skip add tag,effected
RsYOnKvZ2u40ngGnhJ7i,yes,question not found - skip add tag,effected
KlrGZlS2ouWUlHPQOlGm,yes,question found but answer not found - add tag,not-effected
lxBURwOBaw4GA97n2ZFu,yes,question not found - skip add tag,effected
wmLCzQdQ5ITt03R9R99u,yes,question not found - skip add tag,effected
oAKk7e63uuzFoxXIPaoq,yes,question not found - skip add tag,effected
kcx3joO6z5tOaHmOMVJo,yes,question not found - skip add tag,effected
GKR2kXLWuN2Ohk4bF3VO,yes,question not found - skip add tag,effected
wmhE3fIq6wXFffu3Gw0r,no,no,not-effected
u3wt3T5JYYTr5BifPRiq,yes,question not found - skip add tag,effected
mBii3xyPADupVC5ZpJTx,no,no,not-effected
ELKrXpoWmFhUUD6x0toC,yes,question not found - skip add tag,effected
ln1OlVJyjH6WLSnFi76T,yes,question found but answer not found - add tag,not-effected
tzPKzDNHbCwe0IHAK1ES,yes,question not found - skip add tag,effected
wmKvIfVH2b5z1kwdyxWr,yes,question not found - skip add tag,effected
EwvrP2mA0usYP76rLikd,yes,question not found - skip add tag,effected
stIy6VvI7zMpLTdujL1T,yes,question not found - skip add tag,effected
8IdsdQdpdzYIyjVtUgpg,yes,question not found - skip add tag,effected
yFXVrgZRqjdgeBJ3TqJc,yes,question not found - skip add tag,effected
xOucYsw694RVGfTKG7Mu,yes,question not found - skip add tag,effected
jr0JeMejmVbDk8UFRKsA,no,no,not-effected
xUdz02AKshh8YmJCjiTr,yes,question not found - skip add tag,effected
Z2VkJb4AYir4LfRlv35s,no,no,not-effected
VZM3OSoZmn7cZQZm42wj,yes,question not found - skip add tag,effected
kX6xbz6Ql5o8ZXdIiNBa,yes,question not found - skip add tag,effected
ciFdZOAbsdDiIcPxYue2,yes,question not found - skip add tag,effected
XPdtyOiaHT7QuOls2vuz,no,no,not-effected
4q39SWxWNXxczXVgfczI,no,no,not-effected
gibtfT2Y6u01838seZ31,no,no,not-effected
FsiwUJ6AKh9O3vkG3vJ4,yes,question not found - skip add tag,effected
Qb9VUFcve5uezqDJTNeJ,no,no,not-effected
V0P1u22I6wBQOiQiXPDK,yes,question not found - skip add tag,effected
4FWH0GWZDzPR7RxasCFD,no,no,not-effected
qCjlMwLyj2giFJdyXTpF,yes,question not found - skip add tag,effected
fq6Jtsumf7GeSSdZIvve,yes,question not found - skip add tag,effected
jJ6NNRvGkldlOY7jlfJu,yes,question not found - skip add tag,effected
ppYs5627qtI4FSR9HEtG,yes,question not found - skip add tag,effected
ixL14MO7H9Ww3k2nMYuW,no,no,not-effected
FsTxVl2TL6fJJjhBaV27,no,no,not-effected
idlLIZR4W1Tj383eIdQ7,no,no,not-effected
iMXl4bmqIuOWEQF23K1s,no,no,not-effected
HufeWNojMzCqyjQfLqmO,yes,question found but answer not found - add tag,not-effected
5Cl1wchcf8dJfe4uiGP3,no,no,not-effected
fHYyvsvpaWZDrNnhJSGE,yes,question not found - skip add tag,effected
6POGWdjY5zJ4mhpxWd9H,yes,question not found - skip add tag,effected
wLyf3mqkWu0EazXdQHmr,yes,question not found - skip add tag,effected
ztZxYETjSl5dXdHBCWgC,yes,question found but answer not found - add tag,not-effected
xNQd4wMWrcEe75tBMPoq,yes,question not found - skip add tag,effected
AM4Wsrl8ZB3zTIgr5Brh,no,no,not-effected
elCeEedVJLwiPahyRZPM,yes,question not found - skip add tag,effected
P3TysDvDtULHjqWQ09Ep,yes,question not found - skip add tag,effected
rgPyQkIon4pGelDknQUN,yes,question not found - skip add tag,effected
9ahuhUe9msKzwf8hCCTO,no,no,not-effected
bOkVQvE5E5IoqxBDsaia,yes,question not found - skip add tag,effected
NZh5FzjflA0TCxq6mZom,no,no,not-effected
aM0rGnIeez0XZwg1yG3Q,no,no,not-effected
ZCabThKDctODxFc6QZvS,yes,question not found - skip add tag,effected
CHDka7e8KxdcTgEWhbCB,no,no,not-effected
fTbuYRL1xTptNKssQSws,yes,question not found - skip add tag,effected
5OcgycOSypdB2ZZ8OzzQ,yes,question not found - skip add tag,effected
Tp4v8ZF1xw2VMkbiPdc0,no,no,not-effected
cCHilW8yn0zwyduGqFTd,yes,question not found - skip add tag,effected
MAWlOmgZFUFUXkpm0vg7,yes,question not found - skip add tag,effected
shqFJ58FCdfUUeCpfmOQ,yes,question not found - skip add tag,effected
72BkQ72iOTCsdEDybb6W,yes,question not found - skip add tag,effected
NoBMTba7s2EE1SZpby9E,yes,question not found - skip add tag,effected
NOTlDaHLLCM68cvSj3VQ,yes,question not found - skip add tag,effected
hG5II0VzJVmBg1rtWhfx,yes,question not found - skip add tag,effected
oIwYe6Q203FxSczYS0v4,yes,question not found - skip add tag,effected
XJ5nrFoG7Q2EY2kmu3SF,yes,question not found - skip add tag,effected
Ki6HYhqj27dmuimRhMGD,yes,question not found - skip add tag,effected
W8x5VNg2gPMIbG5jkMlC,yes,question not found - skip add tag,effected
BlKd7FcBZjwf5ssPE4wJ,yes,question not found - skip add tag,effected
N47IjszULFL8eA4H8FSp,yes,question not found - skip add tag,effected
lJf0ekXIjIbAkVUB63y0,yes,question not found - skip add tag,effected
3Hq9SIskT7RuFHJtPTfv,yes,question not found - skip add tag,effected
09xRPDCwCbE5zSaF157V,yes,question not found - skip add tag,effected
YIv331MomOSef2lb2Sgd,yes,question not found - skip add tag,effected
8nPZvyPMKfVR6fzjZDiU,no,no,not-effected
sHbdZizgyif8LWpAbOLJ,yes,question not found - skip add tag,effected
4W49zgnNXK8QnxyBklK7,yes,question not found - skip add tag,effected
XRDvQQyar3VqgN4p9baz,yes,question not found - skip add tag,effected
SEcJLheKcVTPtXCGFtZP,yes,question not found - skip add tag,effected
zqj6FKpOMfMvfa3O7enp,yes,question not found - skip add tag,effected
W6xVa59KdsgmejfzRJOQ,yes,question not found - skip add tag,effected
pEBLCHcP5SOE3TZq1SiH,yes,question not found - skip add tag,effected
Qo5Qamqk7rKANlHIMVHT,yes,question not found - skip add tag,effected
GnOjL8YEJopBPBRez51w,yes,question not found - skip add tag,effected
O8OI5gh3qZRG1pzj4Pys,yes,question not found - skip add tag,effected
rqh8iGhRy9drbJOlLx1f,yes,question not found - skip add tag,effected
9078lBZ0bFH7cE10A7JF,yes,question not found - skip add tag,effected
7fJyaetEK15YdkLQZAjN,no,no,not-effected
CCwXuNKgXf6F3JQIiHHj,no,no,not-effected
asmfe47VcHdi3gq5AL3e,yes,question not found - skip add tag,effected
phRcRoa3bDJfCz5sZF68,yes,question not found - skip add tag,effected
3MYO4mt7n0vazPg4x6vQ,yes,question not found - skip add tag,effected
vbVxmUpLvBWIfft4EeJr,yes,question not found - skip add tag,effected
LH3o4aJsnsAZdWhdg1ul,yes,question not found - skip add tag,effected
pBl1o3jePrksSoACCgnb,yes,question not found - skip add tag,effected
19a6zU8XTfdgjrxgUrdH,yes,question not found - skip add tag,effected
kEmMhXoTCrbStOKR0jH7,yes,question not found - skip add tag,effected
vkC5iW43USilxG0XuOD3,yes,question not found - skip add tag,effected
4aEOIZpdPa3NVSCV98bu,yes,question not found - skip add tag,effected
PEd5lU0Ai4FyAzLSgB2q,yes,question not found - skip add tag,effected
sZZamsCeaJFTC3aRpfn4,yes,question not found - skip add tag,effected
fD5FgSJd7d14JU2auXtB,yes,question not found - skip add tag,effected
tDjy9xaiSAoNTsV9o4SM,yes,question not found - skip add tag,effected
qUCXBwSc9CUvtiH9nUOx,yes,question found but answer not found - add tag,not-effected
8K6q5vlyQbBICzX9WEsj,yes,question not found - skip add tag,effected
TeVPGpwualFzg3egJQAZ,yes,question not found - skip add tag,effected
KSFr90EWK77kY0Bu01wO,yes,question not found - skip add tag,effected
EUaC2qECcFHNsK0VhFc3,yes,question not found - skip add tag,effected
OmviwCttuSHMayBhWTq6,yes,question found but answer not found - add tag,not-effected
iM4inkDw1jM4UiAcOlAr,yes,question not found - skip add tag,effected
3Jqc8G53MxHwmOVLRxxr,yes,question not found - skip add tag,effected
CiDvuwPoQaTOg1hpK2lm,yes,question not found - skip add tag,effected
zQlbt77c3t0dbojStrEX,yes,question not found - skip add tag,effected
TyqV3AfJJ7j0w4TZ2xLO,yes,question not found - skip add tag,effected
0njiPmpC5RpxSJl0EYaf,yes,question not found - skip add tag,effected
Qz6gWJSSXvsvW6HKnVZn,yes,question not found - skip add tag,effected
YyZxmVkfOPe4EdCPUX2l,yes,question not found - skip add tag,effected
3Pr0G8n6bZ2cpTW1Hijt,yes,question found but answer not found - add tag,not-effected
TprxGjLa2dHGMK3Mawcb,yes,question not found - skip add tag,effected
tDd5hQG6zWNTPY0WPQzG,yes,question not found - skip add tag,effected
Q16hQLfGA6hsRBNbsa2q,yes,question not found - skip add tag,effected
BHPRKItx9s9rvaageHnU,yes,question not found - skip add tag,effected
IB93PyOQcVaiwvzMesLJ,yes,question not found - skip add tag,effected
YNv3YGuNg2QfO1X1Vhg0,yes,question not found - skip add tag,effected
mhtr9RlT6JOF8KXslvot,yes,question not found - skip add tag,effected
FDrE3NFf7iYqhPIEitQs,yes,question not found - skip add tag,effected
UKYngwPR3kXiwUCp8AdA,yes,question not found - skip add tag,effected
vwKMfpBW7bHAYiPCqZxd,yes,question not found - skip add tag,effected
fxPX8q59j2OOp3jc5g2O,yes,question not found - skip add tag,effected
uco3kSes14hkkOpGNo1h,yes,question found but answer not found - add tag,not-effected
Ups5jCjTUiRC9Uqv5mhM,yes,question not found - skip add tag,effected
WgOy9J9HN61099Kg4BlK,yes,question not found - skip add tag,effected
eZyFiJoPloam2tRmsGQU,yes,question not found - skip add tag,effected
NDxR6YdeDTASp7mFShxl,yes,question not found - skip add tag,effected
ehmbhUbg6Z8bNiQ8aER1,yes,question not found - skip add tag,effected
D8QZa8Z1MMJcvVUqxeKH,yes,question not found - skip add tag,effected
f8yYlZtfqK45hbWifF17,yes,question not found - skip add tag,effected
4SisD0fkQZP1ZrTStZZz,yes,question not found - skip add tag,effected
8i1Xn923xWgnqTdrxdaJ,yes,question not found - skip add tag,effected
J2gKzsC6VNu1noCzyO06,yes,question not found - skip add tag,effected
jD9q5BYsOdP9hVGjcUrN,yes,question not found - skip add tag,effected
i0Hp9wWU4zQW0PY48uaQ,yes,question not found - skip add tag,effected
nhU9M5LS3UJfreg7Zypi,yes,question not found - skip add tag,effected
9WODCRD81SYMDasVqziN,yes,question not found - skip add tag,effected
na5WFkPZR20abVpHRHFG,no,no,not-effected
z5zsxqkmi90E2M9wwN6o,yes,question not found - skip add tag,effected
WlwelbTpV8KiLNeCaP4q,yes,question not found - skip add tag,effected
yfcberfCk7jzSnNQJ9N4,yes,question not found - skip add tag,effected
1ZwgUUYSAfRsHH1Ep4Za,yes,question not found - skip add tag,effected
AbphoGobHag6z8RwBkbc,yes,question not found - skip add tag,effected
rZpgDvreuxReu3gFJVD1,yes,question not found - skip add tag,effected
69c1pN7xz37GCxxRawDa,yes,question not found - skip add tag,effected
81NrX5mFlttZZtooklHk,yes,question not found - skip add tag,effected
AAUrWJX2tJTfc4n2b4Z2,yes,question not found - skip add tag,effected
9DtOqwa5IUHZAqBB0JRr,yes,question not found - skip add tag,effected
hr6AVur2OzeYV1mnlkoC,yes,question not found - skip add tag,effected
BqsbHlFH1Nwjn4mP2yPv,yes,question not found - skip add tag,effected
UZUNbAfJEU3Hk2VKXRgu,yes,question not found - skip add tag,effected
PMHj95bTEUlHaDw8veQQ,no,no,not-effected
ftKWxHNnq3MoPzaG8uX3,yes,question not found - skip add tag,effected
VqfiqiT2vipWpQsk7NKd,yes,question found but answer not found - add tag,not-effected
Q6HDeSZFCcRELJZ8Oe06,yes,question not found - skip add tag,effected
QaYtqWUXagy3wRT750bq,yes,question found but answer not found - add tag,not-effected
fy6PWZuGE9qlXvNjcdzb,yes,question not found - skip add tag,effected
o88qrganXmhRP45puVvm,yes,question not found - skip add tag,effected
QXTSh81907FAadkafrn1,yes,question not found - skip add tag,effected
0K1E7z0eiPOileqmtMf3,yes,question not found - skip add tag,effected
Vr0c3ht2UMDGuyZzsYEd,yes,question not found - skip add tag,effected
bhlMOXcXW1fC8rjCKLDA,yes,question not found - skip add tag,effected
vE3bV5hC8QyJmZt7oyPt,yes,question not found - skip add tag,effected
VjBmcajpRgVRgxnBcr3l,yes,question not found - skip add tag,effected
YZRHPfEz9HFDGutTr45p,no,no,not-effected
lGBFDTDSra68KafTLEJN,yes,question found but answer not found - add tag,not-effected
FuQ8f96bBOmuUTayGG9z,yes,question found but answer not found - add tag,not-effected
YNlCUyMi6WHcI7lglFpj,yes,question not found - skip add tag,effected
9tHUDCx17SULrr2NhYZI,yes,question not found - skip add tag,effected
4wrNwGVSfLHYgfjy3fxO,yes,question not found - skip add tag,effected
r0vk8BIy3fr9vNfWGwYe,yes,question not found - skip add tag,effected
uYayY44lOTyKBwxrbdME,yes,question not found - skip add tag,effected
nxO5dJsgxquO2h1lp7Qb,yes,question not found - skip add tag,effected
X8oy4JoSZYwEw2ET6wX0,yes,question found but answer not found - add tag,not-effected
